season,league,matchday,date,kickoff,home,away,home_goals,away_goals,result,stadium
2024,J1,第７節第２日,2024-04-07,17:04,FC東京,鹿島,2,0,H,国立
2024,J3,第９節第１日,2024-04-10,18:03,岩手,奈良,2,1,H,いわスタ
2024,J1,第３節第３日,2024-04-10,19:03,横浜FM,Ｇ大阪,2,0,H,日産ス
2024,J3,第９節第１日,2024-04-10,19:03,福島,金沢,2,2,D,とうスタ
2024,J3,第９節第１日,2024-04-10,19:03,沼津,相模原,2,1,H,愛鷹
2024,J3,第９節第１日,2024-04-10,19:03,宮崎,今治,1,2,A,いちご
2024,J3,第９節第１日,2024-04-10,19:03,長野,鳥取,0,2,A,長野Ｕ
2024,J3,第９節第１日,2024-04-10,19:03,FC大阪,八戸,2,0,H,花園
2024,J3,第９節第１日,2024-04-10,19:03,YS横浜,大宮,0,1,A,ニッパツ
2024,J3,第９節第１日,2024-04-10,19:03,岐阜,富山,1,1,D,長良川
2024,J3,第９節第１日,2024-04-10,19:03,北九州,琉球,2,0,H,ミクスタ
2024,J1,第８節第１日,2024-04-12,19:03,柏,浦和,1,0,H,三協Ｆ柏
2024,J1,第８節第２日,2024-04-13,14:03,磐田,名古屋,0,1,A,ヤマハ
2024,J1,第８節第２日,2024-04-13,14:03,横浜FM,湘南,2,2,D,日産ス
2024,J1,第８節第２日,2024-04-13,14:03,新潟,札幌,1,1,D,デンカＳ
2024,J2,第１０節第１日,2024-04-13,14:03,仙台,山形,2,0,H,ユアスタ
2024,J2,第１０節第１日,2024-04-13,14:03,長崎,徳島,6,1,H,トラスタ
2024,J2,第１０節第１日,2024-04-13,14:03,水戸,栃木,2,2,D,Ｋｓスタ
2024,J2,第１０節第１日,2024-04-13,14:03,千葉,大分,1,1,D,フクアリ
2024,J3,第１０節第１日,2024-04-13,14:03,相模原,福島,1,0,H,ギオンス
2024,J3,第１０節第１日,2024-04-13,14:03,奈良,松本,2,2,D,ロートＦ
2024,J1,第８節第２日,2024-04-13,14:05,福岡,広島,1,1,D,ベススタ
2024,J1,第８節第２日,2024-04-13,15:03,Ｃ大阪,川崎Ｆ,1,0,H,ヨドコウ
2024,J1,第８節第２日,2024-04-13,15:03,鹿島,京都,1,0,H,カシマ
2024,J1,第８節第２日,2024-04-13,15:03,町田,神戸,1,2,A,国立
2024,J1,第８節第２日,2024-04-13,16:03,東京Ｖ,FC東京,2,2,D,味スタ
2024,J2,第１０節第１日,2024-04-13,16:03,愛媛,鹿児島,2,2,D,ニンスタ
2024,J2,第１０節第１日,2024-04-13,16:03,いわき,清水,2,3,A,ハワスタ
2024,J3,第１０節第２日,2024-04-14,13:03,八戸,今治,0,1,A,プラスタ
2024,J2,第１０節第２日,2024-04-14,14:03,山口,群馬,4,0,H,みらスタ
2024,J2,第１０節第２日,2024-04-14,14:03,横浜FC,藤枝,2,0,H,ニッパツ
2024,J2,第１０節第２日,2024-04-14,14:03,熊本,甲府,3,3,D,えがおＳ
2024,J2,第１０節第２日,2024-04-14,14:03,秋田,岡山,0,0,D,ソユスタ
2024,J3,第１０節第２日,2024-04-14,14:03,岩手,FC大阪,0,1,A,いわスタ
2024,J3,第１０節第２日,2024-04-14,14:03,富山,鳥取,2,0,H,富山
2024,J3,第１０節第２日,2024-04-14,14:03,大宮,沼津,1,1,D,ＮＡＣＫ
2024,J3,第１０節第２日,2024-04-14,14:03,北九州,讃岐,1,1,D,ミクスタ
2024,J3,第１０節第２日,2024-04-14,14:03,金沢,YS横浜,3,1,H,ゴースタ
2024,J1,第８節第３日,2024-04-14,15:03,Ｇ大阪,鳥栖,2,1,H,パナスタ
2024,J3,第１０節第２日,2024-04-14,15:03,岐阜,宮崎,1,2,A,長良川
2024,J3,第１０節第２日,2024-04-14,16:03,琉球,長野,4,3,H,タピスタ
2024,J1,第９節第１日,2024-04-20,14:03,京都,新潟,0,1,A,サンガＳ
2024,J1,第９節第１日,2024-04-20,14:03,札幌,広島,1,1,D,札幌ド
2024,J2,第１１節第１日,2024-04-20,14:03,藤枝,徳島,0,1,A,藤枝サ
2024,J2,第１１節第１日,2024-04-20,14:03,清水,仙台,3,2,H,アイスタ
2024,J2,第１１節第１日,2024-04-20,14:03,山形,愛媛,2,1,H,ＮＤスタ
2024,J2,第１１節第１日,2024-04-20,14:03,甲府,群馬,4,1,H,ＪＩＴス
2024,J2,第１１節第１日,2024-04-20,14:03,岡山,熊本,2,0,H,Ｃスタ
2024,J3,第３節第３日,2024-04-20,14:03,岩手,琉球,1,1,D,いわスタ
2024,J3,第９節第２日,2024-04-20,14:03,松本,讃岐,2,1,H,サンアル
2024,J1,第９節第１日,2024-04-20,14:04,鳥栖,鹿島,4,2,H,駅スタ
2024,J1,第９節第１日,2024-04-20,15:03,福岡,磐田,2,2,D,ベススタ
2024,J1,第９節第１日,2024-04-20,15:03,湘南,神戸,0,1,A,レモンＳ
2024,J1,第９節第１日,2024-04-20,16:03,川崎Ｆ,東京Ｖ,0,0,D,Ｕ等々力
2024,J1,第９節第１日,2024-04-20,16:03,浦和,Ｇ大阪,0,1,A,埼玉
2024,J3,第３節第４日,2024-04-21,13:03,福島,大宮,1,2,A,とうスタ
2024,J3,第３節第４日,2024-04-21,13:03,八戸,北九州,0,0,D,プラスタ
2024,J2,第１１節第２日,2024-04-21,14:03,千葉,秋田,1,2,A,フクアリ
2024,J2,第１１節第２日,2024-04-21,14:03,鹿児島,栃木,2,1,H,白波スタ
2024,J2,第１１節第２日,2024-04-21,14:03,長崎,横浜FC,1,0,H,トラスタ
2024,J2,第１１節第２日,2024-04-21,14:03,大分,いわき,0,2,A,レゾド
2024,J2,第１１節第２日,2024-04-21,14:03,山口,水戸,1,2,A,みらスタ
2024,J1,第９節第２日,2024-04-21,15:03,名古屋,Ｃ大阪,2,1,H,豊田ス
2024,J1,第９節第２日,2024-04-21,15:03,FC東京,町田,1,2,A,味スタ
2024,J1,第１０節第１日,2024-04-27,13:03,札幌,湘南,3,3,D,札幌ド
2024,J3,第１１節第１日,2024-04-27,13:03,長野,北九州,3,2,H,長野Ｕ
2024,J3,第１１節第１日,2024-04-27,13:03,今治,大宮,1,4,A,里山Ｓ
2024,J1,第１０節第１日,2024-04-27,14:03,磐田,町田,2,0,H,ヤマハ
2024,J1,第１０節第１日,2024-04-27,14:03,新潟,FC東京,1,3,A,デンカＳ
2024,J1,第１０節第１日,2024-04-27,14:03,神戸,京都,0,1,A,ノエスタ
2024,J2,第１２節第１日,2024-04-27,14:03,仙台,千葉,0,2,A,ユアスタ
2024,J2,第１２節第１日,2024-04-27,14:03,水戸,藤枝,2,3,A,Ｋｓスタ
2024,J2,第１２節第１日,2024-04-27,14:03,群馬,長崎,1,2,A,正田スタ
2024,J3,第１１節第１日,2024-04-27,14:03,YS横浜,奈良,1,1,D,ニッパツ
2024,J3,第１１節第１日,2024-04-27,14:03,宮崎,相模原,1,1,D,いちご
2024,J2,第１２節第１日,2024-04-27,14:58,愛媛,甲府,2,1,H,ニンスタ
2024,J1,第１０節第１日,2024-04-27,15:03,Ｃ大阪,横浜FM,2,2,D,ヨドコウ
2024,J2,第１２節第２日,2024-04-28,13:03,熊本,大分,1,2,A,えがおＳ
2024,J2,第１２節第２日,2024-04-28,13:03,岡山,清水,0,1,A,Ｃスタ
2024,J3,第１１節第２日,2024-04-28,13:03,鳥取,琉球,2,1,H,Ａｘｉｓ
2024,J1,第１０節第２日,2024-04-28,14:03,東京Ｖ,福岡,0,0,D,味スタ
2024,J1,第１０節第２日,2024-04-28,14:03,広島,川崎Ｆ,2,2,D,Ｅピース
2024,J2,第１２節第２日,2024-04-28,14:03,栃木,いわき,0,1,A,カンセキ
2024,J2,第１２節第２日,2024-04-28,14:03,鹿児島,山口,0,1,A,白波スタ
2024,J2,第１２節第２日,2024-04-28,14:03,秋田,横浜FC,0,2,A,ソユスタ
2024,J2,第１２節第２日,2024-04-28,14:03,徳島,山形,2,1,H,鳴門大塚
2024,J3,第１１節第２日,2024-04-28,14:03,松本,富山,3,1,H,サンアル
2024,J3,第１１節第２日,2024-04-28,14:03,福島,岩手,9,0,H,とうスタ
2024,J3,第１１節第２日,2024-04-28,14:03,讃岐,八戸,1,1,D,ピカスタ
2024,J3,第１１節第２日,2024-04-28,14:04,金沢,岐阜,0,0,D,ゴースタ
2024,J1,第１０節第２日,2024-04-28,15:03,Ｇ大阪,鹿島,1,2,A,パナスタ
2024,J1,第１０節第２日,2024-04-28,15:03,柏,鳥栖,1,1,D,三協Ｆ柏
2024,J1,第１０節第２日,2024-04-28,15:03,浦和,名古屋,2,1,H,埼玉
2024,J3,第１１節第２日,2024-04-28,15:05,FC大阪,沼津,2,2,D,花園
2024,J3,第１２節第１日,2024-05-03,13:03,鳥取,大宮,0,3,A,Ａｘｉｓ
2024,J2,第１３節第１日,2024-05-03,13:13,徳島,愛媛,0,0,D,鳴門大塚
2024,J1,第１１節第１日,2024-05-03,14:03,横浜FM,磐田,1,1,D,日産ス
2024,J1,第１１節第１日,2024-05-03,14:03,新潟,広島,1,1,D,デンカＳ
2024,J2,第１３節第１日,2024-05-03,14:03,長崎,秋田,2,2,D,トラスタ
2024,J2,第１３節第１日,2024-05-03,14:03,甲府,大分,1,2,A,ＪＩＴス
2024,J2,第１３節第１日,2024-05-03,14:03,藤枝,群馬,2,1,H,藤枝サ
2024,J2,第１３節第１日,2024-05-03,14:03,清水,栃木,4,1,H,アイスタ
2024,J2,第１３節第１日,2024-05-03,14:03,仙台,山口,2,1,H,ユアスタ
2024,J2,第１３節第１日,2024-05-03,14:03,熊本,鹿児島,2,2,D,えがおＳ
2024,J2,第１３節第１日,2024-05-03,14:03,横浜FC,水戸,2,0,H,ニッパツ
2024,J2,第１３節第１日,2024-05-03,14:03,山形,岡山,2,2,D,ＮＤスタ
2024,J3,第１２節第１日,2024-05-03,14:03,琉球,讃岐,0,0,D,タピスタ
2024,J3,第１２節第１日,2024-05-03,14:03,沼津,福島,0,1,A,愛鷹
2024,J3,第１２節第１日,2024-05-03,14:03,相模原,FC大阪,0,0,D,ギオンス
2024,J3,第１２節第１日,2024-05-03,14:03,富山,宮崎,1,1,D,富山
2024,J3,第１２節第１日,2024-05-03,14:03,岩手,金沢,0,2,A,いわスタ
2024,J3,第１２節第１日,2024-05-03,14:03,松本,八戸,1,2,A,サンアル
2024,J3,第１２節第１日,2024-05-03,14:03,北九州,YS横浜,0,1,A,ミクスタ
2024,J3,第１２節第１日,2024-05-03,14:03,奈良,今治,2,1,H,ロートＦ
2024,J1,第１１節第１日,2024-05-03,15:03,町田,柏,2,0,H,Ｇスタ
2024,J1,第１１節第１日,2024-05-03,15:03,Ｃ大阪,札幌,1,1,D,ヨドコウ
2024,J1,第１１節第１日,2024-05-03,15:03,鹿島,湘南,3,1,H,カシマ
2024,J1,第１１節第１日,2024-05-03,15:03,FC東京,京都,2,1,H,味スタ
2024,J1,第１１節第１日,2024-05-03,15:04,鳥栖,東京Ｖ,0,2,A,駅スタ
2024,J1,第１１節第１日,2024-05-03,16:03,福岡,Ｇ大阪,1,0,H,ベススタ
2024,J1,第１１節第１日,2024-05-03,16:03,川崎Ｆ,浦和,3,1,H,Ｕ等々力
2024,J3,第１２節第１日,2024-05-03,16:03,長野,岐阜,2,1,H,長野Ｕ
2024,J2,第１３節第１日,2024-05-03,16:04,いわき,千葉,1,0,H,ハワスタ
2024,J1,第１１節第１日,2024-05-03,19:03,名古屋,神戸,0,2,A,豊田ス
2024,J1,第１２節第１日,2024-05-06,13:03,東京Ｖ,磐田,3,2,H,味スタ
2024,J1,第１２節第１日,2024-05-06,13:03,神戸,新潟,3,2,H,ノエスタ
2024,J3,第１３節第１日,2024-05-06,13:03,FC大阪,琉球,0,1,A,花園
2024,J3,第１３節第１日,2024-05-06,13:03,今治,富山,0,2,A,アシさと
2024,J3,第１３節第１日,2024-05-06,13:05,八戸,岩手,4,1,H,プラスタ
2024,J1,第１２節第１日,2024-05-06,13:07,Ｇ大阪,Ｃ大阪,1,0,H,パナスタ
2024,J3,第１３節第１日,2024-05-06,14:01,福島,奈良,2,1,H,とうスタ
2024,J1,第１２節第１日,2024-05-06,14:03,札幌,FC東京,1,2,A,札幌ド
2024,J1,第１２節第１日,2024-05-06,14:03,京都,町田,0,3,A,サンガＳ
2024,J1,第１２節第１日,2024-05-06,14:03,福岡,川崎Ｆ,1,1,D,ベススタ
2024,J2,第１４節第１日,2024-05-06,14:03,大分,長崎,0,0,D,レゾド
2024,J2,第１４節第１日,2024-05-06,14:03,鹿児島,仙台,0,1,A,白波スタ
2024,J2,第１４節第１日,2024-05-06,14:03,秋田,甲府,2,3,A,ソユスタ
2024,J2,第１４節第１日,2024-05-06,14:03,水戸,熊本,2,0,H,Ｋｓスタ
2024,J2,第１４節第１日,2024-05-06,14:03,岡山,徳島,1,2,A,Ｃスタ
2024,J2,第１４節第１日,2024-05-06,14:03,栃木,藤枝,0,1,A,カンセキ
2024,J2,第１４節第１日,2024-05-06,14:03,山口,山形,2,0,H,みらスタ
2024,J3,第１３節第１日,2024-05-06,14:03,YS横浜,相模原,0,0,D,ニッパツ
2024,J3,第１３節第１日,2024-05-06,14:03,宮崎,長野,0,1,A,いちご
2024,J3,第１３節第１日,2024-05-06,14:03,大宮,松本,0,2,A,ＮＡＣＫ
2024,J3,第１３節第１日,2024-05-06,14:03,讃岐,沼津,1,0,H,ピカスタ
2024,J2,第１４節第１日,2024-05-06,14:04,群馬,清水,0,3,A,正田スタ
2024,J3,第１３節第１日,2024-05-06,14:04,金沢,鳥取,3,3,D,ゴースタ
2024,J1,第１２節第１日,2024-05-06,15:03,広島,名古屋,2,3,A,Ｅピース
2024,J2,第１４節第１日,2024-05-06,15:03,愛媛,いわき,0,0,D,ニンスタ
2024,J1,第１２節第１日,2024-05-06,16:03,柏,鹿島,1,2,A,三協Ｆ柏
2024,J1,第１２節第１日,2024-05-06,16:04,湘南,鳥栖,2,1,H,レモンＳ
2024,J1,第１２節第１日,2024-05-06,17:03,浦和,横浜FM,2,1,H,埼玉
2024,J2,第１４節第１日,2024-05-06,19:03,千葉,横浜FC,1,0,H,フクアリ
2024,J3,第１３節第１日,2024-05-06,19:03,岐阜,北九州,0,1,A,長良川
2024,J1,第１３節第１日,2024-05-11,14:03,磐田,鳥栖,0,3,A,ヤマハ
2024,J1,第１３節第１日,2024-05-11,14:03,新潟,浦和,2,4,A,デンカＳ
2024,J1,第１３節第１日,2024-05-11,14:03,京都,福岡,2,3,A,サンガＳ
2024,J2,第１５節第１日,2024-05-11,14:03,仙台,群馬,2,1,H,ユアスタ
2024,J2,第１５節第１日,2024-05-11,14:03,清水,鹿児島,4,0,H,アイスタ
2024,J1,第１３節第１日,2024-05-11,15:03,湘南,町田,0,0,D,レモンＳ
2024,J1,第１３節第１日,2024-05-11,15:04,川崎Ｆ,札幌,3,0,H,Ｕ等々力
2024,J1,第１３節第１日,2024-05-11,16:03,Ｃ大阪,神戸,1,4,A,ヨドコウ
2024,J1,第１３節第１日,2024-05-11,16:03,名古屋,Ｇ大阪,0,1,A,豊田ス
2024,J1,第１３節第１日,2024-05-11,17:03,FC東京,柏,3,3,D,味スタ
2024,J2,第１５節第２日,2024-05-12,13:03,熊本,横浜FC,0,0,D,えがおＳ
2024,J2,第１５節第２日,2024-05-12,13:03,いわき,山口,1,2,A,ハワスタ
2024,J1,第１３節第２日,2024-05-12,13:10,鹿島,東京Ｖ,3,3,D,カシマ
2024,J2,第１５節第２日,2024-05-12,14:03,長崎,岡山,0,0,D,トラスタ
2024,J2,第１５節第２日,2024-05-12,14:03,徳島,栃木,1,0,H,鳴門大塚
2024,J2,第１５節第２日,2024-05-12,14:03,山形,水戸,0,1,A,ＮＤスタ
2024,J2,第１５節第２日,2024-05-12,14:03,大分,愛媛,2,2,D,レゾド
2024,J2,第１５節第２日,2024-05-12,14:03,藤枝,秋田,1,0,H,藤枝サ
2024,J2,第１５節第２日,2024-05-12,16:03,甲府,千葉,2,2,D,ＪＩＴス
2024,J1,第１４節第１日,2024-05-15,19:03,東京Ｖ,Ｇ大阪,0,0,D,味スタ
2024,J1,第１４節第１日,2024-05-15,19:03,札幌,磐田,1,0,H,札幌ド
2024,J1,第１４節第１日,2024-05-15,19:03,柏,湘南,2,1,H,三協Ｆ柏
2024,J1,第１４節第１日,2024-05-15,19:03,広島,鹿島,1,3,A,Ｅピース
2024,J1,第１４節第１日,2024-05-15,19:03,新潟,横浜FM,3,1,H,デンカＳ
2024,J1,第１４節第１日,2024-05-15,19:03,町田,Ｃ大阪,2,1,H,Ｇスタ
2024,J1,第１４節第１日,2024-05-15,19:03,鳥栖,川崎Ｆ,5,2,H,駅スタ
2024,J1,第１４節第１日,2024-05-15,19:03,神戸,福岡,1,0,H,ノエスタ
2024,J1,第１４節第１日,2024-05-15,19:03,名古屋,FC東京,3,1,H,豊田ス
2024,J1,第１４節第１日,2024-05-15,19:33,浦和,京都,3,0,H,埼玉
2024,J3,第１４節第１日,2024-05-18,13:03,今治,福島,1,2,A,アシさと
2024,J2,第１６節第１日,2024-05-18,14:03,千葉,愛媛,7,1,H,フクアリ
2024,J2,第１６節第１日,2024-05-18,14:03,水戸,大分,1,1,D,Ｋｓスタ
2024,J2,第１６節第１日,2024-05-18,14:03,群馬,いわき,0,1,A,正田スタ
2024,J2,第１６節第１日,2024-05-18,14:03,徳島,熊本,1,2,A,鳴門大塚
2024,J2,第１６節第１日,2024-05-18,14:03,横浜FC,清水,2,0,H,ニッパツ
2024,J2,第１６節第１日,2024-05-18,14:03,山形,秋田,0,2,A,ＮＤスタ
2024,J3,第１４節第１日,2024-05-18,14:03,岩手,YS横浜,0,1,A,いわスタ
2024,J3,第１４節第１日,2024-05-18,14:03,奈良,岐阜,2,1,H,ロートＦ
2024,J3,第１４節第１日,2024-05-18,14:03,讃岐,大宮,0,2,A,ピカスタ
2024,J3,第１４節第１日,2024-05-18,14:03,松本,北九州,1,1,D,サンアル
2024,J3,第１４節第１日,2024-05-18,14:03,長野,金沢,1,2,A,長野Ｕ
2024,J3,第１４節第１日,2024-05-18,14:06,富山,FC大阪,2,0,H,富山
2024,J2,第１６節第１日,2024-05-18,15:03,鹿児島,長崎,0,3,A,白波スタ
2024,J1,第１５節第１日,2024-05-18,16:03,福岡,Ｃ大阪,0,3,A,ベススタ
2024,J3,第１４節第１日,2024-05-18,17:03,琉球,宮崎,2,1,H,タピスタ
2024,J1,第１５節第１日,2024-05-18,19:04,鳥栖,名古屋,0,2,A,駅スタ
2024,J3,第１４節第２日,2024-05-19,13:03,鳥取,相模原,0,3,A,Ａｘｉｓ
2024,J1,第１５節第２日,2024-05-19,14:03,京都,広島,0,5,A,サンガＳ
2024,J1,第１５節第２日,2024-05-19,14:03,磐田,浦和,1,1,D,エコパ
2024,J1,第１５節第２日,2024-05-19,14:03,町田,東京Ｖ,5,0,H,Ｇスタ
2024,J2,第１６節第２日,2024-05-19,14:03,山口,藤枝,2,1,H,みらスタ
2024,J3,第１４節第２日,2024-05-19,14:03,沼津,八戸,0,0,D,愛鷹
2024,J2,第１６節第２日,2024-05-19,14:04,岡山,甲府,2,0,H,Ｃスタ
2024,J1,第１５節第２日,2024-05-19,15:03,Ｇ大阪,川崎Ｆ,3,1,H,パナスタ
2024,J1,第１５節第２日,2024-05-19,15:03,鹿島,神戸,1,0,H,カシマ
2024,J1,第１５節第２日,2024-05-19,15:03,FC東京,横浜FM,1,1,D,味スタ
2024,J1,第１５節第２日,2024-05-19,16:03,湘南,新潟,2,1,H,レモンＳ
2024,J1,第１５節第２日,2024-05-19,16:03,柏,札幌,2,1,H,三協Ｆ柏
2024,J2,第１６節第２日,2024-05-19,17:03,栃木,仙台,1,2,A,カンセキ
2024,J2,第１７節第１日,2024-05-25,13:58,愛媛,栃木,0,0,D,ニンスタ
2024,J1,第１６節第１日,2024-05-25,14:03,磐田,湘南,3,2,H,ヤマハ
2024,J1,第１６節第１日,2024-05-25,14:03,札幌,鹿島,0,3,A,札幌ド
2024,J2,第１７節第１日,2024-05-25,14:03,長崎,千葉,1,0,H,トラスタ
2024,J2,第１７節第１日,2024-05-25,14:03,藤枝,鹿児島,1,1,D,藤枝サ
2024,J1,第１６節第１日,2024-05-25,16:03,新潟,福岡,1,2,A,デンカＳ
2024,J1,第１６節第１日,2024-05-25,16:03,川崎Ｆ,柏,1,1,D,Ｕ等々力
2024,J2,第１７節第１日,2024-05-25,16:03,甲府,横浜FC,1,2,A,ＪＩＴス
2024,J1,第１６節第２日,2024-05-26,14:03,神戸,東京Ｖ,0,1,A,ノエスタ
2024,J2,第１７節第２日,2024-05-26,14:03,清水,水戸,2,1,H,アイスタ
2024,J2,第１７節第２日,2024-05-26,14:03,熊本,山形,0,1,A,えがおＳ
2024,J2,第１７節第２日,2024-05-26,14:03,秋田,群馬,1,1,D,ソユスタ
2024,J2,第１７節第２日,2024-05-26,14:03,仙台,岡山,1,4,A,ユアスタ
2024,J2,第１７節第２日,2024-05-26,14:03,いわき,徳島,1,1,D,ハワスタ
2024,J2,第１７節第２日,2024-05-26,14:03,大分,山口,0,0,D,レゾド
2024,J1,第１６節第２日,2024-05-26,15:03,FC東京,Ｇ大阪,0,1,A,味スタ
2024,J1,第１６節第２日,2024-05-26,15:03,Ｃ大阪,広島,1,1,D,ヨドコウ
2024,J1,第１６節第２日,2024-05-26,15:03,名古屋,京都,1,1,D,豊田ス
2024,J1,第１６節第２日,2024-05-26,16:03,浦和,町田,1,2,A,埼玉
2024,J1,第９節第３日,2024-05-29,19:03,横浜FM,柏,4,0,H,日産ス
2024,J1,第１７節第１日,2024-05-31,19:04,鳥栖,FC東京,0,1,A,駅スタ
2024,J1,第１７節第２日,2024-06-01,14:03,広島,磐田,2,0,H,Ｅピース
2024,J2,第１８節第１日,2024-06-01,14:03,大分,徳島,1,2,A,レゾド
2024,J2,第１８節第１日,2024-06-01,14:03,藤枝,甲府,2,1,H,藤枝サ
2024,J3,第１５節第１日,2024-06-01,14:03,松本,今治,1,2,A,サンアル
2024,J3,第１５節第１日,2024-06-01,14:03,大宮,長野,4,1,H,ＮＡＣＫ
2024,J1,第１７節第２日,2024-06-01,15:03,鹿島,横浜FM,3,2,H,国立
2024,J1,第１７節第２日,2024-06-01,15:03,町田,新潟,1,3,A,Ｇスタ
2024,J1,第１７節第２日,2024-06-01,15:03,湘南,Ｇ大阪,1,2,A,レモンＳ
2024,J1,第１７節第２日,2024-06-01,16:03,浦和,神戸,1,1,D,埼玉
2024,J2,第１８節第１日,2024-06-01,18:03,千葉,岡山,2,1,H,フクアリ
2024,J2,第１８節第１日,2024-06-01,18:03,横浜FC,愛媛,2,1,H,ニッパツ
2024,J1,第１７節第２日,2024-06-01,19:04,京都,Ｃ大阪,1,1,D,サンガＳ
2024,J2,第１８節第２日,2024-06-02,13:03,いわき,仙台,1,2,A,ハワスタ
2024,J1,第１７節第３日,2024-06-02,13:08,東京Ｖ,札幌,5,3,H,味スタ
2024,J2,第１８節第２日,2024-06-02,14:03,山口,清水,2,0,H,みらスタ
2024,J2,第１８節第２日,2024-06-02,14:03,鹿児島,秋田,0,0,D,白波スタ
2024,J2,第１８節第２日,2024-06-02,14:03,群馬,山形,0,0,D,正田スタ
2024,J2,第１８節第２日,2024-06-02,14:03,水戸,長崎,2,3,A,Ｋｓスタ
2024,J3,第１５節第２日,2024-06-02,14:03,八戸,金沢,2,2,D,プラスタ
2024,J3,第１５節第２日,2024-06-02,14:03,相模原,岩手,2,1,H,ギオンス
2024,J3,第１５節第２日,2024-06-02,14:03,YS横浜,宮崎,0,2,A,ニッパツ
2024,J3,第１５節第２日,2024-06-02,14:03,北九州,鳥取,1,0,H,ミクスタ
2024,J3,第１５節第２日,2024-06-02,14:03,福島,讃岐,0,1,A,とうスタ
2024,J3,第１５節第２日,2024-06-02,14:03,沼津,富山,1,0,H,愛鷹
2024,J3,第１５節第２日,2024-06-02,16:03,FC大阪,奈良,0,0,D,花園
2024,J2,第１８節第２日,2024-06-02,17:03,栃木,熊本,1,3,A,カンセキ
2024,J1,第１７節第３日,2024-06-02,17:13,川崎Ｆ,名古屋,2,1,H,Ｕ等々力
2024,J1,第１７節第３日,2024-06-02,19:03,柏,福岡,0,2,A,三協Ｆ柏
2024,J3,第１５節第２日,2024-06-02,19:03,岐阜,琉球,2,2,D,長良川
2024,J2,第１９節第１日,2024-06-08,15:03,秋田,熊本,1,1,D,ソユスタ
2024,J2,第１９節第１日,2024-06-08,18:03,愛媛,水戸,1,0,H,ニンスタ
2024,J2,第１９節第１日,2024-06-08,18:03,徳島,横浜FC,0,1,A,鳴門大塚
2024,J2,第１９節第１日,2024-06-08,18:03,甲府,仙台,1,1,D,ＪＩＴス
2024,J3,第１６節第１日,2024-06-08,18:03,長野,YS横浜,4,0,H,長野Ｕ
2024,J3,第１６節第１日,2024-06-08,18:03,琉球,今治,1,0,H,タピスタ
